Roll No,Course Code,Slot,Inst name
65490070,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490070,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490070,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490070,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490070,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490070,NCN102,NA,Dr. Purnendu Das
65490080,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490080,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490080,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490080,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490080,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490080,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490080,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490080,NCN102,NA,Dr. Purnendu Das
65490090,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490090,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490090,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490090,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490090,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490090,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490090,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490090,NCN102,NA,Dr. Purnendu Das
65490100,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490100,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490100,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490100,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490100,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490100,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490100,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490100,NCN102,NA,Dr. Purnendu Das
65490110,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490110,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490110,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490110,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490110,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490110,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490110,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490110,NCN101,NA,Dr. Pawan Kumar Mishra
65490120,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490120,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490120,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490120,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490120,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490120,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490120,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490120,NCN102,NA,Dr. Purnendu Das
65490130,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490130,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490130,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490130,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490130,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490130,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490130,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490130,NCN102,NA,Dr. Purnendu Das
65490140,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490140,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490140,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490140,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490140,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490140,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490140,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490140,NCN102,NA,Dr. Purnendu Das
65490160,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490160,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490160,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490160,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490160,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490160,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490160,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490160,NCN102,NA,Dr. Purnendu Das
65490180,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490180,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490180,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490180,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490180,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490180,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490180,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490180,NCN102,NA,Dr. Purnendu Das
65490190,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490190,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490190,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490190,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490190,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490190,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490190,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490190,NCN102,NA,Dr. Purnendu Das
65490200,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490200,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490200,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490200,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490200,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490200,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490200,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490200,NCN102,NA,Dr. Purnendu Das
65490210,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490210,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490210,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490210,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490210,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490210,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490210,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490210,NCN102,NA,Dr. Purnendu Das
65490220,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490220,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490220,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490220,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490220,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490220,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490220,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490220,NCN102,NA,Dr. Purnendu Das
65490230,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490230,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490230,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490230,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490230,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490230,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490230,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490230,NCN102,NA,Dr. Purnendu Das
65490240,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490240,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490240,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490240,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490240,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490240,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490240,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490240,NCN102,NA,Dr. Purnendu Das
65490250,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490250,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490250,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490250,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490250,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490250,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490250,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490250,NCN101,NA,Dr. Pawan Kumar Mishra
65490260,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490260,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490260,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490260,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490260,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490260,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490260,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490260,NCN102,NA,Dr. Purnendu Das
65490280,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490280,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490280,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490280,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490280,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490280,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490280,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490280,NCN102,NA,Dr. Purnendu Das
65490290,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490290,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490290,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490290,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490290,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490290,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490290,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490290,NCN102,NA,Dr. Purnendu Das
65490300,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490300,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490300,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490300,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490300,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490300,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490300,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490300,NCN102,NA,Dr. Purnendu Das
65490310,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490310,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490310,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490310,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490310,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490310,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490310,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490310,NCN102,NA,Dr. Purnendu Das
65490330,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490330,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490330,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490330,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490330,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490330,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490330,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490330,NCN102,NA,Dr. Purnendu Das
65490340,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490340,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490340,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490340,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490340,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490340,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490340,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490340,NCN102,NA,Dr. Purnendu Das
65490350,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490350,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490350,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490350,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490350,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490350,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490350,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490350,NCN102,NA,Dr. Purnendu Das
65490360,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490360,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490360,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490360,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490360,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490360,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490360,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490360,NCN102,NA,Dr. Purnendu Das
65490370,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490370,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490370,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490370,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490370,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490370,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490370,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490370,NCN102,NA,Dr. Purnendu Das
65490380,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490380,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490380,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490380,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490380,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490380,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490380,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490380,NCN102,NA,Dr. Purnendu Das
65490390,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490390,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490390,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490390,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490390,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490390,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490390,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490390,NCN102,NA,Dr. Purnendu Das
65490400,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490400,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490400,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490400,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490400,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490400,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490400,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490400,NCN102,NA,Dr. Purnendu Das
65490410,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490410,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490410,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490410,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490410,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490410,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490410,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490410,NCN102,NA,Dr. Purnendu Das
65490420,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490420,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490420,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490420,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490420,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490420,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490420,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490420,NCN102,NA,Dr. Purnendu Das
65490430,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490430,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490430,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490430,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490430,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490430,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490430,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490430,NCN102,NA,Dr. Purnendu Das
65490440,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490440,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490440,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490440,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490440,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490440,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490440,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490440,NCN102,NA,Dr. Purnendu Das
65490450,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490450,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
65490450,ECL101,"B,O,W,Q,S,U","Dr. Arzad Alam Kherani, Dr. Sreejith T. V, Dr. Anjali Choudhary"
65490450,EEL101,"E,O,W,Q,S,M","Dr. Nitin Khanna
Dr. Shailendra Kumar
Dr. Shashank Kurm"
65490450,LAN103,G1,Dr. Anindita Ghosh (Dr Rajkumar Eslavath - or)
65490450,MAL101,"C, H2 ",Dr. Pawan Kumar Mishra
65490450,MEP102,"F1,F2,O,W,Q,S,U","Dr. Purnendu Das, Dr. Kaushik Bandhopadhyay"
65490450,NCN102,NA,Dr. Purnendu Das
65490470,BML101,A,Dr. Suchetan Pal and Dr. Rukmankesh
65490470,CYP102,"O,W,Q,S,U","Dr. Katchala Nanaji, Dr. Hemanta Kumar Kisan, Dr. Suchetan Pal(IC)"
